AppSize_Bytes,Price,TotalRatingCount,TotalRatingCount_CurrentVersion,AppType,SupportDeviceNum,DisplayedScreenshotNum,SupportLanguageNum,RatingLevel
701620224,4.989999771,1334,469,Games,25,4,6,High Rating
1180269568,4.989999771,247,33,Games,37,5,11,High Rating
149407744,0,5464,309,Shopping,37,0,1,High Rating
226617344,0,4980,433,Games,37,5,1,High Rating
133867520,0,81,4,Games,37,4,1,High Rating
40674304,5.989999771,36,1,Games,38,5,1,High Rating
45712384,0,88613,392,Entertainment,37,5,1,High Rating
109448192,0,213,30,Social Networking,37,5,1,High Rating
96586752,0,275,0,Entertainment,38,4,2,High Rating
94750720,0,36404,0,Social Networking,37,5,34,High Rating
78278656,3.99000001,1622,236,Games,38,3,1,High Rating
35201024,2.99000001,481,264,Games,43,5,16,High Rating
25153536,0,2235,220,Photo & Video,38,0,30,High Rating
73926656,0,2830,1201,Games,38,5,1,High Rating
89121792,0,4919,12,Games,37,4,1,High Rating
53430272,0,5469,2053,Games,38,5,1,High Rating
32857088,0,4375,400,Games,38,1,1,High Rating
125733888,3.99000001,148,6,Games,40,5,1,High Rating
109751296,0,238,4,Games,38,5,12,High Rating
74267648,1.99000001,1656,1558,Games,37,5,6,High Rating
31157248,0,22,22,Health & Fitness,24,0,1,High Rating
1192589312,6.989999771,184,184,Games,38,5,5,High Rating
114213888,0,989,21,Games,37,5,14,High Rating
38322176,0,1,1,Book,37,5,1,High Rating
331473920,0,43,43,Games,37,5,1,High Rating
234468352,0,161,30,Education,37,5,12,High Rating
55676928,3.99000001,80,34,Games,43,3,1,High Rating
222243840,0,167,58,Games,37,5,1,High Rating
35695616,4.989999771,20951,935,Utilities,26,5,10,High Rating
52518912,0,2353,411,Entertainment,38,0,8,High Rating
42811392,2.99000001,1589,60,Games,24,5,16,High Rating
95494144,0,101679,181,Finance,37,0,1,High Rating
104803328,2.99000001,7573,884,Health & Fitness,37,0,11,High Rating
54000640,0,3909,53,Photo & Video,37,5,22,High Rating
124726272,0,29078,6,Photo & Video,37,5,21,High Rating
52002816,5.989999771,1478,253,Photo & Video,38,5,12,High Rating
107245568,0,67861,173,Games,40,5,1,High Rating
440152064,0,202,202,Entertainment,38,5,2,High Rating
221608960,0,4162,207,Games,40,5,1,High Rating
330018816,4.989999771,213,0,Games,37,5,9,High Rating
103760896,0,110,9,Games,40,5,9,High Rating
117735424,0,41,12,Games,38,5,1,High Rating
26890240,0,9152,0,Social Networking,37,5,1,High Rating
1475972362,2.99000001,1010,272,Games,38,5,10,High Rating
48627712,0,455,27,Games,37,5,1,High Rating
197970944,0,33,0,Games,38,5,3,High Rating
57072640,0,343,130,Games,43,5,1,High Rating
56807424,0,366,317,Games,40,3,5,High Rating
49349632,0,213,5,Games,40,5,1,High Rating
157871104,0,541,22,Games,37,4,1,High Rating
45600768,1.99000001,121,7,Social Networking,37,0,1,High Rating
99558400,0.99000001,5803,10,Games,37,5,1,High Rating
27619328,0.99000001,33868,463,Games,43,0,1,High Rating
85283840,0,16979,183,Sports,37,0,8,High Rating
85724160,0,2478,109,Shopping,37,0,2,High Rating
211127296,0,426,14,Shopping,37,0,4,High Rating
260106240,0,26259,38,Games,37,0,1,High Rating
66697216,1.99000001,11065,35,Games,37,4,1,High Rating
349272064,6.989999771,1107,27,Games,40,5,7,High Rating
209825792,0,5237,129,Games,38,5,1,High Rating
112562176,0,11900,7,Games,37,5,1,High Rating
135050240,4.989999771,15030,319,Games,37,5,13,High Rating
467697664,0,27122,0,Games,38,5,1,High Rating
116933632,0,24999,573,Games,37,5,1,High Rating
45042688,2.99000001,9,0,Health & Fitness,37,4,2,High Rating
71677952,0,6,0,Lifestyle,38,0,8,High Rating
150040576,0,1170,0,Games,38,5,1,High Rating
73953280,19.98999977,36,7,Music,25,3,1,High Rating
114408448,0,266921,3967,Games,38,5,15,High Rating
296101888,0,829,643,Games,40,5,1,High Rating
405905408,0,3,3,Games,38,0,1,High Rating
92433408,1.99000001,8,6,Games,40,5,1,High Rating
1043179520,6.989999771,115,115,Games,24,5,4,High Rating
300401664,2.99000001,1730,493,Education,38,5,18,High Rating
94139392,0,288713.31,3040,Navigation,37,5,34,High Rating
132377600,2.99000001,12833,282,Education,40,5,1,High Rating
51794944,0.99000001,1993,36,Games,40,5,7,High Rating
106416128,0,68,0,Shopping,24,5,1,High Rating
132913152,0,90496,399,Health & Fitness,37,0,9,High Rating
158416896,2.99000001,2254,29,Games,43,5,1,High Rating
23020544,4.989999771,10,0,Travel,37,1,1,High Rating
240521216,0,130519,1445,Games,37,5,7,High Rating
235831296,0.99000001,1257,2,Games,37,5,1,High Rating
1062202368,0,5185,2,Games,38,5,12,High Rating
,9.989999771,260,35,Games,25,5,1,High Rating
151153664,0,9635,0,Finance,37,5,1,High Rating
37310464,2.99000001,18107,7072.54,Games,43,5,1,High Rating
173849600,0,20911,1110,Games,38,5,1,High Rating
1233862656,2.99000001,68,26,Games,37,5,10,High Rating
170795008,2.99000001,22,7,Education,38,5,1,High Rating
656701440,14.98999977,108,1,Reference,37,5,1,High Rating
195533824,0,343,22,Games,38,5,11,High Rating
29696000,1.99000001,25,13,Games,37,5,1,High Rating
150992896,0,1122,303,Games,37,5,1,High Rating
56849408,0,165,29,Photo & Video,37,0,10,High Rating
132141056,0,2416,45,Music,37,5,12,High Rating
77390848,0,1646,141,Photo & Video,38,5,5,High Rating
4348875,3.99000001,204,166,News,26,3,2,High Rating
118244352,1.99000001,204,0,Education,37,5,1,High Rating
82499584,1.99000001,1628,14,Games,38,5,13,High Rating
51728384,0.99000001,61,35,Games,43,5,1,High Rating
17336320,0.99000001,259,8,Social Networking,38,5,2,High Rating
35266560,1.99000001,6696,5031,Lifestyle,40,0,10,High Rating
90218496,0,54282,1440,Photo & Video,37,5,16,High Rating
771670016,0,529,51,Education,38,5,8,High Rating
115055616,0,1498,40,Productivity,37,5,1,High Rating
60551168,0,2909,305,Games,40,5,11,High Rating
370935808,3.99000001,2833,611,Games,38,5,11,High Rating
107235328,0,1035,6,Photo & Video,37,0,15,High Rating
123984896,0,1976,132,Games,37,5,11,High Rating
53278720,0,1773,70,Games,37,3,11,High Rating
150142976,0,2224,2211,Games,40,3,1,High Rating
226968576,2.99000001,141,34,Education,38,5,34,High Rating
7891968,0,4253,251,Social Networking,38,1,31,High Rating
354028544,0.99000001,27,14,Games,40,5,1,High Rating
58877952,0,2740,31,Games,37,4,5,High Rating
1475972362,6.989999771,71,71,Games,24,5,5,High Rating
37062656,0,49,1,Education,37,5,10,High Rating
12445696,1.99000001,159,159,Entertainment,38,3,1,High Rating
69005312,1.99000001,202,105,Photo & Video,37,0,11,High Rating
36705280,2.99000001,7578,67,Photo & Video,37,5,1,High Rating
29303808,0.99000001,6527,15,Games,37,5,1,High Rating
35261440,3.99000001,863,12,Travel,37,3,11,High Rating
105743360,0,258624,2481,Food & Drink,37,5,2,High Rating
7671808,1.99000001,2485,1564,Photo & Video,40,4,6,High Rating
407632896,3.99000001,311,21,Food & Drink,37,4,8,High Rating
138967040,2.99000001,218,12,Education,40,5,18,High Rating
38051840,0,6917,454,Games,40,4,1,High Rating
40141824,6.989999771,615,117,Photo & Video,37,5,12,High Rating
62879744,0,5010,60,Shopping,37,0,1,High Rating
28614656,0,16674,3641,Games,40,5,1,High Rating
38117376,0,1198,6,Medical,37,0,9,High Rating
161198080,0,4721,156,Games,37,5,1,High Rating
106136576,0,1324,10,Games,38,5,2,High Rating
72565760,0,1086,112,Games,38,5,1,High Rating
226242560,0,151,42,Games,40,5,11,High Rating
714358784,0,2265,81,Entertainment,38,5,9,High Rating
24840192,1.99000001,200,200,Entertainment,38,4,1,High Rating
159752192,0,639,306,Games,38,5,1,High Rating
636487680,6.989999771,59,50,Games,37,5,1,High Rating
350912512,3.99000001,10,10,Games,40,5,1,High Rating
72539136,4.989999771,19,1,Lifestyle,37,4,1,High Rating
72476672,0,32499,438,Productivity,37,5,11,High Rating
109425664,0,774,0,Entertainment,38,0,1,High Rating
130115584,1.99000001,27593,386,Games,40,5,1,High Rating
228978688,2.99000001,5214,76,Games,40,4,1,High Rating
179275776,2.99000001,1689,1,Entertainment,37,5,18,High Rating
126879744,0,427,0,Social Networking,37,0,23,High Rating
147106816,0,1190,0,Photo & Video,37,0,3,High Rating
138831872,0,3507,24,Photo & Video,37,5,20,High Rating
256222208,0,1627,60,Games,38,5,11,High Rating
316589056,0,392,2,Book,37,5,12,High Rating
135886848,0.99000001,15,0,Games,38,5,1,High Rating
332144640,1.99000001,77,66,Games,37,1,1,High Rating
1082294272,6.989999771,69,69,Games,38,5,5,High Rating
368076800,2.99000001,6,6,Education,38,5,15,High Rating
77448192,0,689,0,Games,40,1,1,High Rating
268592128,3.99000001,21,7,Games,40,0,1,High Rating
1475972362,3.99000001,46,46,Games,40,5,1,High Rating
775102464,0,1872,127,Games,40,5,1,High Rating
125476864,0,42,0,Games,40,5,1,High Rating
168288256,0,1474,94,Games,40,5,10,High Rating
79204352,3.99000001,155,50,Games,37,5,1,High Rating
22587392,1.99000001,302,301,Utilities,37,0,1,High Rating
87374848,0,690,136,Games,37,5,1,High Rating
104387584,0,16772,293,Social Networking,24,4,3,High Rating
182624256,0,34584,100,Social Networking,38,4,21,High Rating
62913536,3.99000001,1855,131,Lifestyle,38,5,1,High Rating
22264832,1.99000001,644,45,Reference,40,5,1,High Rating
235767808,1.99000001,1092,1,Games,38,5,1,High Rating
21745664,0,8025,611,Games,37,5,8,High Rating
6398976,2.99000001,77,2,Education,37,5,18,High Rating
214962176,0,96534,188,Education,37,5,6,High Rating
1032812544,49.99000168,297,17,Music,24,5,1,High Rating
131477504,0,122868,176,Games,37,5,11,High Rating
175876096,0,80801,953,Games,38,5,14,High Rating
41422848,9.989999771,135,36,Music,24,5,1,High Rating
34040832,1.99000001,1983,306,Games,40,5,4,High Rating
1070424064,4.989999771,165,99,Games,38,5,11,High Rating
1385491456,39.99000168,201,58,Music,37,5,5,High Rating
1464656896,0.99000001,113,78,Games,35,5,17,High Rating
3900805.12,0.99000001,52,2,Games,37,4,1,High Rating
14761984,0,5660,1036,Games,38,5,2,High Rating
69876736,0,1047,2,Music,37,4,9,High Rating
250717184,2.99000001,138,33,Games,38,5,1,High Rating
218039296,0,1,1,Games,38,5,1,High Rating
135127040,0,337,10,Games,38,5,11,High Rating
30017536,1.99000001,148,1,Entertainment,37,0,1,High Rating
798292992,5.989999771,7,0,Book,37,5,1,High Rating
55975936,0,627,5,Games,37,5,10,High Rating
33778688,0,6493,75,Entertainment,40,2,1,High Rating
77953024,0,2015,26,Games,37,5,1,High Rating
116488192,0,122,25,Games,38,5,11,High Rating
49618944,4.989999771,76720,4017,Games,38,4,11,High Rating
55803904,0.99000001,16567,1155,Games,43,4,1,High Rating
164235264,2.99000001,2493,13,Games,24,5,1,High Rating
60313600,0,11665,364,Entertainment,24,5,13,High Rating
138883072,0,19981,36,Education,37,4,16,High Rating
89534464,6.989999771,235,121,Health & Fitness,38,0,6,High Rating
185147392,4.989999771,1051,43,Games,40,5,1,High Rating
428865536,7.989999771,4336,8,Games,37,5,11,High Rating
15657984,0.99000001,968,177,Games,38,1,1,High Rating
79702016,0,62061,2363,Games,37,5,1,High Rating
138166272,0,933,121,Music,37,5,11,High Rating
93304832,0,22792,1563,Weather,37,5,31,High Rating
1431842816,3.99000001,715,398,Games,37,5,8,High Rating
226083840,0,1559,126,Games,40,5,1,High Rating
180713472,0,4387,698,Games,37,5,1,High Rating
1230262272,6.989999771,115,115,Games,24,5,4,High Rating
184253440,0,2556,268,Games,38,4,1,High Rating
107767808,3.99000001,2491,90,Health & Fitness,37,5,1,High Rating
112008192,0,23965,299,Social Networking,37,5,9,High Rating
8997888,1.99000001,21,16,Entertainment,37,0,1,High Rating
277154816,0,2881,14,Games,38,5,1,High Rating
236668928,0,521,136,Games,38,5,11,High Rating
55205888,4.989999771,35735,378,Games,40,0,1,High Rating
103233536,3.99000001,54,0,Education,24,4,1,High Rating
59441152,2.99000001,540,240,Games,43,5,2,High Rating
20610048,3.99000001,594,68,Photo & Video,37,5,19,High Rating
335650816,0,6055,34,Games,24,5,20,High Rating
1015242752,3.99000001,5513,665,Games,39,5,1,High Rating
96093184,4.989999771,6776,346,Games,37,5,11,High Rating
113507328,0,3755,2,Entertainment,37,0,1,High Rating
98745344,0,802,115,Games,38,5,12,High Rating
192302080,1.99000001,1698,151,Games,38,5,1,High Rating
158641152,0,1238,6,Games,37,5,7,High Rating
66228224,0,33282,286,Games,37,5,14,High Rating
125079552,0,74,0,Games,38,5,5,High Rating
140345344,0,29548,7072.54,Games,40,5,1,High Rating
63633408,0,1722,30,Games,37,5,25,High Rating
117463040,0.99000001,10,0,Weather,37,0,1,High Rating
99365888,0,9,3,Book,37,4,2,High Rating
6915072,0,9,5,Games,37,3,2,High Rating
93810688,0,10,7,Games,38,4,1,High Rating
146553856,0,1193,9,Games,37,5,9,High Rating
414433280,2.99000001,123,28,Entertainment,37,5,1,High Rating
153306112,0,30,4,Games,38,5,1,High Rating
94867456,0,506,4,Games,38,5,16,High Rating
112182272,2.99000001,6,1,Education,37,5,1,High Rating
76039168,0,226,13,Games,38,5,1,High Rating
100624384,0.99000001,25,25,Games,38,5,11,High Rating
246023168,0.99000001,1,1,Games,37,5,1,High Rating
1267202048,6.989999771,66,33,Games,37,5,5,Low Rating
238605312,6.989999771,53,48,Entertainment,40,5,1,Low Rating
757911552,1.99000001,142,30,Education,24,5,1,Low Rating
14546944,0,19,19,Games,40,2,1,Low Rating
18925568,0,500,500,Social Networking,37,0,1,Low Rating
77971456,0.99000001,185,1,Games,37,1,1,Low Rating
34056767,0,186653,226,Games,43,0,1,Low Rating
38723584,2.99000001,5,3,Games,40,4,1,Low Rating
629442560,0,13559,155,Games,24,5,1,Low Rating
98591744,3.99000001,13,6,Education,37,5,6,Low Rating
157871104,0,43,33,Games,37,5,23,Low Rating
454002688,0.99000001,18,18,Games,37,5,1,Low Rating
209462272,0,47506,30,Entertainment,24,5,1,Low Rating
54139904,3.99000001,360,27,Games,37,5,1,Low Rating
56954817,4.989999771,206,128,Games,43,5,1,Low Rating
27746273,1.99000001,18920,3014,Games,43,0,1,Low Rating
41041920,0,7477,18,Entertainment,37,5,1,Low Rating
1475972362,0,373,7,Games,37,5,13,Low Rating
8708096,9.989999771,378,378,Entertainment,43,1,1,Low Rating
46248960,0.99000001,2,2,Games,37,0,1,Low Rating
42780672,1.99000001,127,13,Entertainment,37,5,1,Low Rating
34964480,0.99000001,24,12,Education,24,5,1,Low Rating
110243840,0,281,1,Utilities,38,0,1,Low Rating
265895936,2.99000001,7,7,Education,37,5,32,Low Rating
70096896,0,415,116,Games,40,5,1,Low Rating
55131136,7.989999771,39,0,Productivity,37,5,13,Low Rating
96230400,0,5665,643,Food & Drink,37,0,1,Low Rating
16435200,2.99000001,12,0,Health & Fitness,37,0,4,Low Rating
115755008,0,21,0,Entertainment,24,5,2,Low Rating
251711488,0,192,2,Finance,38,0,1,Low Rating
27377664,1.99000001,376,281,Lifestyle,37,0,1,Low Rating
55037952,0,3,3,Games,38,0,4,Low Rating
29717504,0,154,1,Food & Drink,37,0,1,Low Rating
3900805.12,0,17,17,Entertainment,40,0,1,Low Rating
36229120,0,26,13,Navigation,26,5,1,Low Rating
15664128,0,2373,525,Photo & Video,37,3,27,Low Rating
119247872,0,1103,54,Shopping,24,5,2,Low Rating
27202560,0.99000001,67,24,Games,37,0,1,Low Rating
182890496,0,105,0,Games,37,5,1,Low Rating
37001216,0,22,0,Food & Drink,37,0,30,Low Rating
15676416,2.99000001,2044,10,Games,37,5,1,Low Rating
25456640,1.99000001,21,6,Lifestyle,38,5,1,Low Rating
79312792,6.989999771,1156,951,Games,26,5,1,Low Rating
181941248,0,144214,2162,Weather,37,1,34,Low Rating
22749184,0.99000001,1,1,Health & Fitness,43,5,4,Low Rating
68433920,1.99000001,9,9,Games,38,4,1,Low Rating
53510144,2.99000001,62,31,Education,24,5,1,Low Rating
15704064,0,12,4,Weather,40,4,1,Low Rating
51855360,0.99000001,56,56,Games,38,5,1,Low Rating
183631872,0,325,16,Entertainment,38,5,1,Low Rating
66482176,0,21,10,Games,38,4,1,Low Rating
194245632,0,87958,370,Games,37,5,11,Low Rating
13437952,0,213,9,Catalogs,37,0,1,Low Rating
49776640,0,134,11,Entertainment,37,5,6,Low Rating
190101504,2.99000001,18,2,Games,37,4,3,Low Rating
1475972362,4.989999771,1161,26,Reference,37,5,6,Low Rating
150025216,0,2102,460,Games,37,5,1,Low Rating
180251648,0.99000001,24,5,Games,40,3,1,Low Rating
81897472,0,234,17,Games,37,5,1,Low Rating
86040576,0,1625,113,Food & Drink,37,0,1,Low Rating
11369472,0.99000001,70,1,Photo & Video,37,4,5,Low Rating
177498112,0,1,1,Games,38,4,1,Low Rating
1475972362,6.989999771,1460,841,Games,37,5,7,Low Rating
22259712,0.99000001,1140,20,Games,37,4,1,Low Rating
485908480,0,84,0,Games,40,5,1,Low Rating
175493120,3.99000001,33,1,Music,24,5,1,Low Rating
108940288,1.99000001,34,0,Games,40,5,1,Low Rating
100849664,0,288713.31,99,Games,38,5,10,Low Rating
19306496,0.99000001,482,24,Social Networking,25,3,29,Low Rating
89853952,0,8,0,Games,40,5,16,Low Rating
118339584,0,86,86,Games,38,5,11,Low Rating
30027776,0,458,26,Social Networking,26,5,2,Low Rating
91060224,1.99000001,19,2,Entertainment,43,5,1,Low Rating
71386112,0.99000001,11,0,News,37,5,2,Low Rating
822431744,2.99000001,504,171,Games,40,5,1,Low Rating
17235968,0,1652,202,Utilities,38,1,32,Low Rating
125770752,9.989999771,1685,2,Book,38,5,1,Low Rating
51052544,0,97,0,Entertainment,37,1,1,Low Rating
10907191,1.99000001,856,38,Entertainment,26,3,1,Low Rating
32516096,0,107817,7072.54,Games,40,4,1,Low Rating
108116992,0,3965,1360,Games,37,2,1,Low Rating
1263686656,2.99000001,81,81,Games,37,5,1,Low Rating
23879680,0,12074,43,News,24,5,1,Low Rating
24804352,0,10,0,Finance,37,0,2,Low Rating
3900805.12,0.99000001,27,20,Utilities,37,5,1,Low Rating
14913536,0.99000001,20,10,Productivity,38,0,2,Low Rating
232875008,0,105,13,Entertainment,37,1,1,Low Rating
100849664,0,288713.31,99,Games,38,5,10,Low Rating
276512768,0,1984,13,Games,37,5,1,Low Rating
10469376,0.99000001,6,1,Photo & Video,39,0,2,Low Rating
183043072,4.989999771,12,3,Games,37,5,1,Low Rating
268300288,2.99000001,8,1,Education,38,5,5,Low Rating
81876992,0,16683,21,Sports,37,5,2,Low Rating
27746273,1.99000001,18920,3014,Games,43,0,1,Low Rating
84056064,0,5782,149,Education,37,5,22,Low Rating
44349440,2.99000001,5,0,Entertainment,37,4,3,Low Rating
307089408,3.99000001,22,1,Games,40,5,4,Low Rating
532379648,6.989999771,251,10,Education,24,5,1,Low Rating
268300288,2.99000001,8,1,Education,38,5,5,Low Rating
69039104,0,1,1,Games,37,4,1,Low Rating
71500800,0,1221,6,Sports,37,5,1,Low Rating
68952064,0.99000001,23,0,Finance,38,4,2,Low Rating
81773568,0,1111,0,Lifestyle,37,4,12,Low Rating
32785408,2.99000001,29,29,Entertainment,37,4,1,Low Rating
68358144,0,57,1,Finance,26,5,1,Low Rating
201877504,0,1267,11,Games,38,5,1,Low Rating
6660096,0,1,1,Food & Drink,37,1,1,Low Rating
124673024,0,278166,0,Photo & Video,37,4,34,Low Rating
54139904,3.99000001,360,27,Games,37,5,1,Low Rating
202067968,1.99000001,3,3,Games,38,5,8,Low Rating
23851008,0,43,0,Utilities,37,5,1,Low Rating
15116288,1.99000001,11,5,Photo & Video,37,0,6,Low Rating
65107968,2.99000001,1,1,Education,38,5,1,Low Rating
85696512,0,5,0,Lifestyle,38,0,2,Low Rating
3900805.12,1.99000001,345,321,Photo & Video,37,4,1,Low Rating
1475972362,14.98999977,53,0,Games,37,5,1,Low Rating
20795392,0,171055,31,Entertainment,38,1,1,Low Rating
47483904,0,82,1,Games,37,0,2,Low Rating
253679616,0,42,0,Sports,37,5,2,Low Rating
71266304,4.989999771,160,160,Games,40,5,1,Low Rating
7939072,0.99000001,6,0,Entertainment,37,0,4,Low Rating
175301632,2.99000001,13,3,Education,38,5,11,Low Rating
1256266752,3.99000001,13245,1095,Games,40,5,6,Low Rating
85724160,0,78890,449,Entertainment,37,5,1,Low Rating
47760353,2.99000001,2,2,Games,26,5,1,Low Rating
31016960,1.99000001,48,2,Photo & Video,37,0,1,Low Rating
67785728,0,37,3,Lifestyle,37,5,1,Low Rating
6660096,0,1,1,Food & Drink,37,1,1,Low Rating
5844992,0,110,10,Entertainment,37,0,1,Low Rating
110111744,0,8971,267,Entertainment,37,5,1,Low Rating
80351232,0,718,39,Productivity,38,4,1,Low Rating
38900736,1.99000001,46,2,Sports,37,2,1,Low Rating
37161984,4.989999771,286,25,Travel,24,5,1,Low Rating
134116352,0,62,1,Games,37,5,1,Low Rating
185029632,1.99000001,1,1,Education,37,5,12,Low Rating
37992448,0,967,507,Entertainment,37,4,1,Low Rating
30010368,2.99000001,14,0,Games,37,5,5,Low Rating
105390080,0.99000001,17,1,Games,40,5,1,Low Rating
78774272,0,248,1,Utilities,38,0,2,Low Rating
89583616,0,222,0,Photo & Video,25,0,9,Low Rating
61694976,4.989999771,875,51,Utilities,37,5,1,Low Rating
84973568,0,581,0,News,38,0,1,Low Rating
189565952,1.99000001,143,14,Games,37,0,9,Low Rating
170135552,3.99000001,193,29,Education,40,5,1,Low Rating
7939072,0.99000001,6,0,Entertainment,37,0,4,Low Rating
68850688,0,25,1,Weather,37,5,30,Low Rating
22038528,1.99000001,13,3,Music,37,2,1,Low Rating
18925568,0,500,500,Social Networking,37,0,1,Low Rating
74093568,0,19,0,Utilities,37,5,1,Low Rating
27069440,1.99000001,2302,3,Photo & Video,37,5,1,Low Rating
23879680,0,12074,43,News,24,5,1,Low Rating
97852416,0,420,15,Social Networking,37,0,21,Low Rating
81021952,0,15900,78,Entertainment,37,5,1,Low Rating
179395584,0,111,53,Games,40,0,1,Low Rating
53426176,0,38,2,Music,37,5,4,Low Rating
29364224,1.99000001,23,7,Utilities,37,0,1,Low Rating
132173824,2.99000001,13,1,Games,25,5,1,Low Rating
1084654592,4.989999771,1394,439,Games,37,4,8,Low Rating
9946112,1.99000001,381,6,Entertainment,38,0,1,Low Rating
11083776,1.99000001,536,536,Entertainment,38,4,1,Low Rating
30568448,0.99000001,70,2,Utilities,37,5,1,Low Rating
86454272,0,27,4,Games,40,4,1,Low Rating
46872576,0,825,28,Business,40,1,1,Low Rating
96786432,0,6,0,Games,40,4,1,Low Rating
86637568,1.99000001,66,23,Games,40,5,12,Low Rating
36946944,0,336,8,Education,37,1,1,Low Rating
65756160,0,107,5,Games,37,5,1,Low Rating
140942336,0,5748,106,Travel,37,1,1,Low Rating
22635520,0.99000001,103,98,Reference,38,3,1,Low Rating
185079808,0,78,0,Weather,37,3,22,Low Rating
92997632,0,3692,27,News,37,5,1,Low Rating
80857088,1.99000001,28,5,Utilities,37,0,1,Low Rating
73224192,1.99000001,273,8,Reference,26,5,1,Low Rating
33880064,1.99000001,87,19,Entertainment,37,2,1,Low Rating
54550528,1.99000001,684,684,Utilities,37,0,1,Low Rating
73561088,0,1999,53,Lifestyle,37,5,14,Low Rating
27807744,0.99000001,319,12,Games,38,5,5,Low Rating
150372352,0,737,8,Games,38,5,12,Low Rating
77213696,3.99000001,108,10,Games,39,4,1,Low Rating
4703232,1.99000001,138,82,Utilities,37,5,1,Low Rating
132612096,0.99000001,69,69,Games,43,5,1,Low Rating
41596928,2.99000001,56,2,Health & Fitness,37,5,23,Low Rating
86936576,1.99000001,54,16,Entertainment,37,5,1,Low Rating
15664128,0,2373,525,Photo & Video,37,3,27,Low Rating
96786432,0,6,0,Games,40,4,1,Low Rating
25596928,0,84,3,Lifestyle,37,1,1,Low Rating
49570816,0,14682,0,Shopping,37,3,1,Low Rating
14171136,0,57,5,Games,38,2,1,Low Rating
124090368,0,24,2,Weather,37,4,3,Low Rating
1217041408,6.989999771,86,10,Games,24,5,3,Low Rating
214474752,0,403,5,Games,43,5,1,Low Rating
42894336,0,1356,73,Food & Drink,38,0,1,Low Rating
3900805.12,0,123190,7072.54,Education,43,0,1,Low Rating
58883072,0,689,338,Social Networking,37,5,11,Low Rating
467670016,3.99000001,27,0,Games,37,5,7,Low Rating
51559424,0,1,1,Sports,37,1,5,Low Rating
3900805.12,1.99000001,14,3,Utilities,37,0,3,Low Rating
51559424,0,1,1,Sports,37,1,5,Low Rating
149731328,0,553,8,Entertainment,37,5,1,Low Rating
463391744,2.99000001,96,11,Education,38,5,34,Low Rating
30252032,0,172,4,News,37,5,1,Low Rating
81744896,0,228,32,Photo & Video,37,2,1,Low Rating
35204096,0,514,3,Photo & Video,37,5,14,Low Rating
186588160,0,604,9,Education,37,5,1,Low Rating
30568448,0.99000001,70,2,Utilities,37,5,1,Low Rating
218936320,0,9109,17,Social Networking,37,0,1,Low Rating
209462272,0,47506,30,Entertainment,24,5,1,Low Rating
12622848,1.99000001,12,0,Photo & Video,37,0,9,Low Rating
92884992,0,53,0,Social Networking,37,0,1,Low Rating
40430592,0,463,5,Social Networking,38,0,17,Low Rating
83433472,0,39,24,Games,40,5,1,Low Rating
46360576,1.99000001,30,7,Games,40,5,1,Low Rating
4603904,4.989999771,50,50,Music,40,0,1,Low Rating
11220992,1.99000001,134,134,Entertainment,38,4,1,Low Rating
209295360,4.989999771,21,0,Health & Fitness,37,5,1,Low Rating
110111744,0,8971,267,Entertainment,37,5,1,Low Rating
76846080,0,32763,191,Entertainment,24,5,13,Low Rating
30977024,0.99000001,107,0,Entertainment,37,5,1,Low Rating
39652352,0,50,0,Utilities,37,0,1,Low Rating
42329088,0,691,1,Utilities,37,3,1,Low Rating
181628928,0,22302,221,Games,37,5,11,Low Rating
56954817,4.989999771,206,128,Games,43,5,1,Low Rating
132298752,1.99000001,32,0,Photo & Video,37,5,22,Low Rating
105431040,0,180087,1101,Games,37,5,5,Low Rating
101181440,0.99000001,38533,36,Photo & Video,37,4,11,Low Rating
98591744,3.99000001,13,6,Education,37,5,6,Low Rating
74093568,0,19,0,Utilities,37,5,1,Low Rating
108116992,0,3965,1360,Games,37,2,1,Low Rating
78394368,0,813,48,Lifestyle,37,0,1,Low Rating
189608960,4.989999771,41,20,Games,38,5,4,Low Rating
68433920,1.99000001,9,9,Games,38,4,1,Low Rating
96230400,0,5665,643,Food & Drink,37,0,1,Low Rating
17094656,0,312,168,Lifestyle,37,3,1,Low Rating
123231232,0,523,0,Photo & Video,38,0,13,Low Rating
14128128,0,1654,47,Entertainment,37,4,1,Low Rating
226843648,0,130,2,Games,38,5,6,Low Rating
12306432,0.99000001,92,3,Entertainment,38,5,1,Low Rating
37777408,0.99000001,12,4,Entertainment,38,5,5,Low Rating
11104256,0,840,0,Sports,37,1,1,Low Rating
199734272,0,288713.31,5893,Weather,37,0,33,Low Rating
27394048,0,11,11,Games,38,5,1,Low Rating
132298752,1.99000001,32,0,Photo & Video,37,5,22,Low Rating
1238026240,1.99000001,10,10,Games,38,5,1,Low Rating
53233664,1.99000001,34,19,Entertainment,37,1,1,Low Rating
31382528,0,65,10,Photo & Video,25,3,5,Low Rating
302585856,1.99000001,66,4,Book,38,5,14,Low Rating
61987840,2.99000001,21,10,Education,40,5,1,Low Rating
11611136,2.99000001,185,185,Games,37,5,1,Low Rating
31588352,9.989999771,2,2,Sports,24,5,1,Low Rating
47947776,1.99000001,25,0,Photo & Video,37,3,33,Low Rating
11585536,0.99000001,287,17,Entertainment,38,3,1,Low Rating
54088704,0.99000001,5531,37,Utilities,40,3,13,Low Rating
